DC,world,Job,Points,Name
Aether,Midgardsormr,blacksmith,80801,Jill Frosttail
Aether,Midgardsormr,blacksmith,76253,Seda Mujuuk
Aether,Midgardsormr,blacksmith,65268,Maela Pathi
Aether,Midgardsormr,blacksmith,46019,Karin Embler
Aether,Midgardsormr,blacksmith,45113,Butterscotch Man
Aether,Midgardsormr,blacksmith,30138,Renkei Fukai
Aether,Midgardsormr,blacksmith,23834,Ahri Nyan
Aether,Midgardsormr,blacksmith,22881,Yozukhara Khaize
Aether,Midgardsormr,blacksmith,21623,Saikina Leijin
Aether,Midgardsormr,blacksmith,20089,Voluptuous Cucumber
Aether,Midgardsormr,blacksmith,19016,Nymphina Akagane
Aether,Midgardsormr,blacksmith,17496,Dwyn Holst
Aether,Midgardsormr,blacksmith,15746,Vivi Firestorm
Aether,Midgardsormr,blacksmith,13478,Seijun Takai
Aether,Midgardsormr,blacksmith,12750,Kowabunga Kurabara
Aether,Midgardsormr,blacksmith,12390,Sara Arrow
Aether,Midgardsormr,blacksmith,10876,Rikku Ti'fang
Aether,Midgardsormr,blacksmith,10397,Claus Down
Aether,Midgardsormr,blacksmith,9744,Wenis Dee
Aether,Midgardsormr,blacksmith,9682,June Fenneko
Aether,Midgardsormr,blacksmith,8711,Ruujin Le
Aether,Midgardsormr,blacksmith,8350,Tavir Rehlar
Aether,Midgardsormr,blacksmith,8280,Edel Adrestia
Aether,Midgardsormr,blacksmith,7946,Ravenn Blood
Aether,Midgardsormr,blacksmith,7654,Most Dangerous
Aether,Midgardsormr,blacksmith,7547,Soujiro Torisuna
Aether,Midgardsormr,blacksmith,7252,Cinder Spark
Aether,Midgardsormr,blacksmith,6581,Vitamin Me
Aether,Midgardsormr,blacksmith,6156,Ileana Elhromane
Aether,Midgardsormr,blacksmith,5687,Raixel Lizha
Aether,Midgardsormr,blacksmith,5603,Izir Kenvuha
Aether,Midgardsormr,blacksmith,5501,Louis Vinson
Aether,Midgardsormr,blacksmith,5466,Basically Potato
Aether,Midgardsormr,blacksmith,5172,Daelyhel Axon
Aether,Midgardsormr,blacksmith,5068,Shen'a Yang
Aether,Midgardsormr,blacksmith,4950,Kimara Lazale
Aether,Midgardsormr,blacksmith,4898,Kiki Lutalika
Aether,Midgardsormr,blacksmith,4882,Allusia Heartfilia
Aether,Midgardsormr,blacksmith,4740,Mr Pandastik
Aether,Midgardsormr,blacksmith,4665,Sarah Teana
Aether,Midgardsormr,blacksmith,4522,Velin Loxaerion
Aether,Midgardsormr,blacksmith,4437,Loli Popple
Aether,Midgardsormr,blacksmith,4369,Archimedes Gakusha
Aether,Midgardsormr,blacksmith,4159,Cousin Tito
Aether,Midgardsormr,blacksmith,4089,Torrent Everstorm
Aether,Midgardsormr,blacksmith,3926,Nyska Eyr
Aether,Midgardsormr,blacksmith,3857,Seoul Reaper
Aether,Midgardsormr,blacksmith,3840,Edge Tsukinowa
Aether,Midgardsormr,blacksmith,3688,Zoami Za
Aether,Midgardsormr,blacksmith,3605,Lucas Phataros
Aether,Midgardsormr,blacksmith,3602,Ravioli Formuoli
Aether,Midgardsormr,blacksmith,3540,Sarlic Forscythe
Aether,Midgardsormr,blacksmith,3529,Jahin Savarkar
Aether,Midgardsormr,blacksmith,3419,Nova Fantastic
Aether,Midgardsormr,blacksmith,3406,Zarys Halcyon
Aether,Midgardsormr,blacksmith,3344,Willibert Soilanteaux
Aether,Midgardsormr,blacksmith,3036,Lain Roonune
Aether,Midgardsormr,blacksmith,3030,Lana Beniko
Aether,Midgardsormr,blacksmith,3023,Iusfon Idovir
Aether,Midgardsormr,blacksmith,3000,Mak Dynamite
Aether,Midgardsormr,blacksmith,2945,Juudan Kusanagi
Aether,Midgardsormr,blacksmith,2934,Solomon Rend
Aether,Midgardsormr,blacksmith,2886,Kriv Erayasch
Aether,Midgardsormr,blacksmith,2830,Vhena Valdestia
Aether,Midgardsormr,blacksmith,2666,Ayleth Derpson
Aether,Midgardsormr,blacksmith,2601,B'lahzil Tia
Aether,Midgardsormr,blacksmith,2544,Kozakk Lycaon
Aether,Midgardsormr,blacksmith,2543,Gehenna Rain
Aether,Midgardsormr,blacksmith,2452,Ser'avaa Lesath
Aether,Midgardsormr,blacksmith,2320,Freyja Bean
Aether,Midgardsormr,blacksmith,2292,Talyn Fletcher
Aether,Midgardsormr,blacksmith,2215,Fujimi Vorvadoss
Aether,Midgardsormr,blacksmith,2171,Xiao Long'bao
Aether,Midgardsormr,blacksmith,2139,Shilanara Retlani
Aether,Midgardsormr,blacksmith,2111,Sieg'u Sai
Aether,Midgardsormr,blacksmith,2057,Aris Zel'nair
Aether,Midgardsormr,blacksmith,2040,Haella Halewyn
Aether,Midgardsormr,blacksmith,1873,Aion Kilgannon
Aether,Midgardsormr,blacksmith,1860,Keyo Reinhart
Aether,Midgardsormr,blacksmith,1788,Ceri'sae Lyehga
Aether,Midgardsormr,blacksmith,1784,Phoenix Lionheart
Aether,Midgardsormr,blacksmith,1778,Chief Ironfoot
Aether,Midgardsormr,blacksmith,1739,Valpurisa Arborlean
Aether,Midgardsormr,blacksmith,1732,Talia Kestal
Aether,Midgardsormr,blacksmith,1703,Yi Laguan
Aether,Midgardsormr,blacksmith,1674,Isekai Protagonist
Aether,Midgardsormr,blacksmith,1640,Mila Saforea
Aether,Midgardsormr,blacksmith,1624,Taiga Topor
Aether,Midgardsormr,blacksmith,1616,Ahmut Coramere
Aether,Midgardsormr,blacksmith,1599,Fiamma Corvec
Aether,Midgardsormr,blacksmith,1553,Diamond Doll
Aether,Midgardsormr,blacksmith,1553,Sajuk Khar
Aether,Midgardsormr,blacksmith,1527,Drusairi Auyni
Aether,Midgardsormr,blacksmith,1500,Lumluk Dondaxxius
Aether,Midgardsormr,blacksmith,1500,Trixie Lu'lamoon
Aether,Midgardsormr,armorer,291627,Riddz Xl
Aether,Midgardsormr,armorer,169388,Tokumei Naru
Aether,Midgardsormr,armorer,161794,Darrian Drak
Aether,Midgardsormr,armorer,147017,Serket Ring
Aether,Midgardsormr,armorer,135679,Astrid Svensdottir
Aether,Midgardsormr,armorer,133890,Pai Thai
Aether,Midgardsormr,armorer,133004,Big Wayne
Aether,Midgardsormr,armorer,132587,Sweaty Boxer
Aether,Midgardsormr,armorer,124102,Fennel Dhurren
Aether,Midgardsormr,armorer,121120,Kirissiah Ensenah
Aether,Midgardsormr,armorer,59470,Isekai Protagonist
Aether,Midgardsormr,armorer,51469,Tovik Venport
Aether,Midgardsormr,armorer,35039,Maral Nhi
Aether,Midgardsormr,armorer,26680,Y'nbulea Khah
Aether,Midgardsormr,armorer,25576,Seoul Reaper
Aether,Midgardsormr,armorer,24516,Tenken Trafalgar
Aether,Midgardsormr,armorer,20991,E'meraapi Konhi
Aether,Midgardsormr,armorer,19073,Nymphina Akagane
Aether,Midgardsormr,armorer,17832,Andrew Amoursall
Aether,Midgardsormr,armorer,16182,Name's Taken
Aether,Midgardsormr,armorer,13734,Louis Vinson
Aether,Midgardsormr,armorer,10810,Rose Riverchaser
Aether,Midgardsormr,armorer,10126,Artorias Siege
Aether,Midgardsormr,armorer,10009,Jihyo Song
Aether,Midgardsormr,armorer,9301,Yuu Benigaze
Aether,Midgardsormr,armorer,8910,Chii Bi
Aether,Midgardsormr,armorer,8797,Sylvan Drika
Aether,Midgardsormr,armorer,8724,Azi Me'ow
Aether,Midgardsormr,armorer,8600,Ruvi Amaru
Aether,Midgardsormr,armorer,8484,Ko Jangi
Aether,Midgardsormr,armorer,8372,Simply That-one
Aether,Midgardsormr,armorer,8340,Nymeria Kitsune
Aether,Midgardsormr,armorer,8221,Aggan Nochmal
Aether,Midgardsormr,armorer,7598,B'lahzil Tia
Aether,Midgardsormr,armorer,7016,Rioko Kitamura
Aether,Midgardsormr,armorer,6873,Kirei Konton
Aether,Midgardsormr,armorer,5926,Rice Cakes
Aether,Midgardsormr,armorer,5639,Lina Kizz
Aether,Midgardsormr,armorer,5461,Gensou Rakuen
Aether,Midgardsormr,armorer,5340,Ilza Ebonhawke
Aether,Midgardsormr,armorer,5105,Aleyn Maeda
Aether,Midgardsormr,armorer,5056,Brigitta Warblade
Aether,Midgardsormr,armorer,5010,Arowyn Felendrene
Aether,Midgardsormr,armorer,4598,Tabitha Satori
Aether,Midgardsormr,armorer,4567,Evangeline Lunaris
Aether,Midgardsormr,armorer,4530,Merise Kalind
Aether,Midgardsormr,armorer,4528,Dawn Ryins
Aether,Midgardsormr,armorer,4466,Rikku Ti'fang
Aether,Midgardsormr,armorer,4380,Alice Lydell
Aether,Midgardsormr,armorer,4336,Nyunawyb Dhemoerwyn
Aether,Midgardsormr,armorer,4202,Dwyn Holst
Aether,Midgardsormr,armorer,4162,Mimiru Moon
Aether,Midgardsormr,armorer,3767,Elspyth Noykin
Aether,Midgardsormr,armorer,3746,Kowabunga Kurabara
Aether,Midgardsormr,armorer,3741,Tannlore Belegeria
Aether,Midgardsormr,armorer,3690,Helion Spider
Aether,Midgardsormr,armorer,3630,Red Schuhart
Aether,Midgardsormr,armorer,3629,Loli Popple
Aether,Midgardsormr,armorer,3628,Tangy Bee
Aether,Midgardsormr,armorer,3619,Aldous Templeton
Aether,Midgardsormr,armorer,3600,Nikita Nightingale
Aether,Midgardsormr,armorer,3533,Poe'chu Mu'san
Aether,Midgardsormr,armorer,3508,Avrix'a Ashecroft
Aether,Midgardsormr,armorer,3477,Kriixus Terrae
Aether,Midgardsormr,armorer,3446,Ymira Mira
Aether,Midgardsormr,armorer,3434,Michelle Raine
Aether,Midgardsormr,armorer,3390,Gael Wanderling
Aether,Midgardsormr,armorer,3229,Yuujin Hiiragi
Aether,Midgardsormr,armorer,3070,Masto Don
Aether,Midgardsormr,armorer,3056,Lumei Asuran
Aether,Midgardsormr,armorer,2933,Phantom Moon
Aether,Midgardsormr,armorer,2925,Nyx Beaulieu
Aether,Midgardsormr,armorer,2903,Sequoia Redwood
Aether,Midgardsormr,armorer,2875,Kihona Kiot
Aether,Midgardsormr,armorer,2857,Kov Kov
Aether,Midgardsormr,armorer,2784,Aero Sol
Aether,Midgardsormr,armorer,2765,Afta Monto
Aether,Midgardsormr,armorer,2735,Vivi Firestorm
Aether,Midgardsormr,armorer,2677,Ivana Beahcat
Aether,Midgardsormr,armorer,2610,Haella Halewyn
Aether,Midgardsormr,armorer,2606,Darc Windalf
Aether,Midgardsormr,armorer,2520,Ophelia Nero
Aether,Midgardsormr,armorer,2398,Gaea Smash
Aether,Midgardsormr,armorer,2392,Jaolen Skinner
Aether,Midgardsormr,armorer,2390,Elendir Anduil
Aether,Midgardsormr,armorer,2380,Bran Radej
Aether,Midgardsormr,armorer,2377,Gala Suka
Aether,Midgardsormr,armorer,2340,Yuki Hoshiyama
Aether,Midgardsormr,armorer,2307,Valpurisa Arborlean
Aether,Midgardsormr,armorer,2253,Osric Greave
Aether,Midgardsormr,armorer,2250,Fuzz Enutz
Aether,Midgardsormr,armorer,2205,Rune Factory
Aether,Midgardsormr,armorer,2169,Arrn Norros
Aether,Midgardsormr,armorer,2160,Vittore Demedici
Aether,Midgardsormr,armorer,2148,Kimchi Blue
Aether,Midgardsormr,armorer,2128,Haldir Nightwind
Aether,Midgardsormr,armorer,2032,Duino Get'rekt
Aether,Midgardsormr,armorer,2029,Shydo Holic
Aether,Midgardsormr,armorer,2005,Iusfon Idovir
Aether,Midgardsormr,armorer,1916,Mushy Bique
Aether,Midgardsormr,goldsmith,500443,Wiice Mihawk
Aether,Midgardsormr,goldsmith,491436,Altor Rickriver
Aether,Midgardsormr,goldsmith,473807,Artoria Pendragon
Aether,Midgardsormr,goldsmith,464054,Jahin Savarkar
Aether,Midgardsormr,goldsmith,370613,Tsar'nai Qalli
Aether,Midgardsormr,goldsmith,238093,Arrn Norros
Aether,Midgardsormr,goldsmith,184882,Pind G'yger
Aether,Midgardsormr,goldsmith,168878,Speedfueled Beaver
Aether,Midgardsormr,goldsmith,136899,Kense Hingetsu
Aether,Midgardsormr,goldsmith,133396,Emily Thelnore
Aether,Midgardsormr,goldsmith,105394,Mascurse Drakiel
Aether,Midgardsormr,goldsmith,70013,Dhafo Mhacohniflh
Aether,Midgardsormr,goldsmith,52467,Kirissiah Ensenah
Aether,Midgardsormr,goldsmith,50786,Pyrite Salesman
Aether,Midgardsormr,goldsmith,27520,Yufika Panram
Aether,Midgardsormr,goldsmith,26767,Raisin Cake
Aether,Midgardsormr,goldsmith,26432,Serket Ring
Aether,Midgardsormr,goldsmith,23945,Masurao Tsukino
Aether,Midgardsormr,goldsmith,22605,Kura Qalli
Aether,Midgardsormr,goldsmith,19604,Nymphina Akagane
Aether,Midgardsormr,goldsmith,15946,Chocolate Milkshake
Aether,Midgardsormr,goldsmith,15000,Rigor Mortis
Aether,Midgardsormr,goldsmith,14562,Flann Fanon
Aether,Midgardsormr,goldsmith,14125,Lucian Grim
Aether,Midgardsormr,goldsmith,12731,Rikku Ti'fang
Aether,Midgardsormr,goldsmith,12361,Gimdar Lyehga
Aether,Midgardsormr,goldsmith,11181,Scarlet Duskwatcher
Aether,Midgardsormr,goldsmith,9337,Dwyn Holst
Aether,Midgardsormr,goldsmith,9042,Lanista Ebisu
Aether,Midgardsormr,goldsmith,8955,Milus Reisch
Aether,Midgardsormr,goldsmith,8623,Romano Momano
Aether,Midgardsormr,goldsmith,8430,Emma Woodhouse
Aether,Midgardsormr,goldsmith,8081,Kentei Leonhardt
Aether,Midgardsormr,goldsmith,7986,Duino Get'rekt
Aether,Midgardsormr,goldsmith,7783,Kaiden Qiicse
Aether,Midgardsormr,goldsmith,7293,Izana Zephyr
Aether,Midgardsormr,goldsmith,7140,Liana Amavia
Aether,Midgardsormr,goldsmith,6036,Rak'tikka Masala
Aether,Midgardsormr,goldsmith,5983,Skipper Jajadoa
Aether,Midgardsormr,goldsmith,5620,Qiarel Luna'sapphire
Aether,Midgardsormr,goldsmith,5470,Junichi Sohma
Aether,Midgardsormr,goldsmith,5217,Loli Popple
Aether,Midgardsormr,goldsmith,4890,Laila Zilart
Aether,Midgardsormr,goldsmith,4472,Aldous Templeton
Aether,Midgardsormr,goldsmith,4296,Avso Leso
Aether,Midgardsormr,goldsmith,4150,Feral Spriggan
Aether,Midgardsormr,goldsmith,4007,Tentei Souzousha
Aether,Midgardsormr,goldsmith,3810,Merise Kalind
Aether,Midgardsormr,goldsmith,3769,Sylvan Drika
Aether,Midgardsormr,goldsmith,3668,One Autumnleaf
Aether,Midgardsormr,goldsmith,3566,Oz Thatcher
Aether,Midgardsormr,goldsmith,3443,Velin Loxaerion
Aether,Midgardsormr,goldsmith,3280,Mattea Vidette
Aether,Midgardsormr,goldsmith,3253,Kowabunga Kurabara
Aether,Midgardsormr,goldsmith,3180,Henry Cortes
Aether,Midgardsormr,goldsmith,3141,Soujiro Torisuna
Aether,Midgardsormr,goldsmith,3128,Sam Ga
Aether,Midgardsormr,goldsmith,3086,Valan Nova
Aether,Midgardsormr,goldsmith,3052,Chandler Handle
Aether,Midgardsormr,goldsmith,2795,Geran Hulmaster
Aether,Midgardsormr,goldsmith,2790,Sevaut Malqir
Aether,Midgardsormr,goldsmith,2722,Lucille Scylla
Aether,Midgardsormr,goldsmith,2700,Mochi Shisui
Aether,Midgardsormr,goldsmith,2687,Kirin Ichiban
Aether,Midgardsormr,goldsmith,2674,Garth Pavlis
Aether,Midgardsormr,goldsmith,2667,Maiya Rose
Aether,Midgardsormr,goldsmith,2492,Raitoningu Yari
Aether,Midgardsormr,goldsmith,2414,Pookie Shadowfang
Aether,Midgardsormr,goldsmith,2390,Sieg'u Sai
Aether,Midgardsormr,goldsmith,2367,Ice Cream
Aether,Midgardsormr,goldsmith,2280,Isra Digrayt
Aether,Midgardsormr,goldsmith,2223,Laisa Glerchoma
Aether,Midgardsormr,goldsmith,2207,Amaeris Karaslin
Aether,Midgardsormr,goldsmith,2193,Skylar Leingod
Aether,Midgardsormr,goldsmith,2133,Dingo Bladewalker
Aether,Midgardsormr,goldsmith,2126,Jude Rosewood
Aether,Midgardsormr,goldsmith,2120,Iusfon Idovir
Aether,Midgardsormr,goldsmith,2010,Maral Nhi
Aether,Midgardsormr,goldsmith,1970,Oda Nobunyaga
Aether,Midgardsormr,goldsmith,1921,Aki Shimazu
Aether,Midgardsormr,goldsmith,1900,Gurya Arya
Aether,Midgardsormr,goldsmith,1888,Elia Griffith
Aether,Midgardsormr,goldsmith,1883,Osric Greave
Aether,Midgardsormr,goldsmith,1832,Michelle Raine
Aether,Midgardsormr,goldsmith,1814,Lana Beniko
Aether,Midgardsormr,goldsmith,1812,Zool Washington
Aether,Midgardsormr,goldsmith,1795,Xiao Long'bao
Aether,Midgardsormr,goldsmith,1710,Kimchi Blue
Aether,Midgardsormr,goldsmith,1678,Matcha Quack
Aether,Midgardsormr,goldsmith,1620,Maeve Everlife
Aether,Midgardsormr,goldsmith,1620,Zefina Vakarian
Aether,Midgardsormr,goldsmith,1590,Red-hand Rahgo
Aether,Midgardsormr,goldsmith,1558,Torrent Everstorm
Aether,Midgardsormr,goldsmith,1551,Julie Andrews
Aether,Midgardsormr,goldsmith,1540,Eris Ailuros
Aether,Midgardsormr,goldsmith,1530,Sin Sinnabun
Aether,Midgardsormr,goldsmith,1519,Raika Mae'lyn
Aether,Midgardsormr,goldsmith,1514,Shitei Aru
Aether,Midgardsormr,goldsmith,1434,Liviana Erdene
Aether,Midgardsormr,goldsmith,1396,Imogen Auliffe
Aether,Midgardsormr,leatherworker,448772,Frankie Blackwell
Aether,Midgardsormr,leatherworker,369126,Rigor Mortis
Aether,Midgardsormr,leatherworker,293097,Yi Laguan
Aether,Midgardsormr,leatherworker,195664,Autechre Voidmoon
Aether,Midgardsormr,leatherworker,174867,Fade Viera
Aether,Midgardsormr,leatherworker,131349,Rune Spider
Aether,Midgardsormr,leatherworker,129259,Margaret Galko
Aether,Midgardsormr,leatherworker,115937,Altani Lamarque
Aether,Midgardsormr,leatherworker,115792,Dwyn Holst
Aether,Midgardsormr,leatherworker,98339,Hex Agonzo
Aether,Midgardsormr,leatherworker,97520,Night Raven
Aether,Midgardsormr,leatherworker,61647,Carl Virgil
Aether,Midgardsormr,leatherworker,49653,Big Rig
Aether,Midgardsormr,leatherworker,45572,Manwe Sulimo
Aether,Midgardsormr,leatherworker,42839,Samesh Bhatia
Aether,Midgardsormr,leatherworker,29635,Sammi Sam
Aether,Midgardsormr,leatherworker,24687,Norma Bates
Aether,Midgardsormr,leatherworker,23243,Gomb Smash
Aether,Midgardsormr,leatherworker,21846,Nymphina Akagane
Aether,Midgardsormr,leatherworker,20049,Velin Loxaerion
Aether,Midgardsormr,leatherworker,17521,Moriko Hayashi
Aether,Midgardsormr,leatherworker,17203,Altar Gallyn
Aether,Midgardsormr,leatherworker,14704,Ko Ma
Aether,Midgardsormr,leatherworker,13419,Chii Bi
Aether,Midgardsormr,leatherworker,12252,Fael Altair
Aether,Midgardsormr,leatherworker,11584,Amelia Vezora
Aether,Midgardsormr,leatherworker,11387,Alyona Krieger
Aether,Midgardsormr,leatherworker,10897,Yuki Cifer
Aether,Midgardsormr,leatherworker,10200,Bonzo Wigley
Aether,Midgardsormr,leatherworker,8070,Mikasa Yuuki
Aether,Midgardsormr,leatherworker,6571,Raen Amara
Aether,Midgardsormr,leatherworker,5414,Eli Eckhart
Aether,Midgardsormr,leatherworker,5220,Merise Kalind
Aether,Midgardsormr,leatherworker,5039,Fox Kae
Aether,Midgardsormr,leatherworker,4844,Harleen Quinn
Aether,Midgardsormr,leatherworker,4822,Loli Popple
Aether,Midgardsormr,leatherworker,4602,Nergui Qalli
Aether,Midgardsormr,leatherworker,4588,Tovik Venport
Aether,Midgardsormr,leatherworker,4358,Noa Wren
Aether,Midgardsormr,leatherworker,4356,Soiled Panties
Aether,Midgardsormr,leatherworker,4266,Squid Girl
Aether,Midgardsormr,leatherworker,4004,Kowabunga Kurabara
Aether,Midgardsormr,leatherworker,3892,Liisa Grince
Aether,Midgardsormr,leatherworker,3806,Bunny Umbra
Aether,Midgardsormr,leatherworker,3672,Sepicia Darkstar
Aether,Midgardsormr,leatherworker,3220,Pax Greyguard
Aether,Midgardsormr,leatherworker,3150,Yuki Kotobuki
Aether,Midgardsormr,leatherworker,3145,Valan Nova
Aether,Midgardsormr,leatherworker,3000,Cinnia Thamlr
Aether,Midgardsormr,leatherworker,2901,Timide Rin
Aether,Midgardsormr,leatherworker,2896,Auren Saido
Aether,Midgardsormr,leatherworker,2725,Sorsha Spellweaver
Aether,Midgardsormr,leatherworker,2670,Junichi Sohma
Aether,Midgardsormr,leatherworker,2624,Sfro Zanzo
Aether,Midgardsormr,leatherworker,2613,Rikku Ti'fang
Aether,Midgardsormr,leatherworker,2460,S'tille Fhey
Aether,Midgardsormr,leatherworker,2430,Aero Sol
Aether,Midgardsormr,leatherworker,2381,Suya Suya
Aether,Midgardsormr,leatherworker,2257,Fiamma Corvec
Aether,Midgardsormr,leatherworker,2239,Jinshin Kaze
Aether,Midgardsormr,leatherworker,2221,Sekiryoku Tanshin
Aether,Midgardsormr,leatherworker,2118,Lain Yukimura
Aether,Midgardsormr,leatherworker,2076,Sieg'u Sai
Aether,Midgardsormr,leatherworker,2034,Mushy Bique
Aether,Midgardsormr,leatherworker,2000,Jye Tsuko
Aether,Midgardsormr,leatherworker,1948,Richard Meyzar
Aether,Midgardsormr,leatherworker,1910,Freyja Bean
Aether,Midgardsormr,leatherworker,1860,Solrain Undina
Aether,Midgardsormr,leatherworker,1859,Lana Beniko
Aether,Midgardsormr,leatherworker,1852,Evdax Rhetor
Aether,Midgardsormr,leatherworker,1826,Summer Ruby
Aether,Midgardsormr,leatherworker,1782,Dragul Ryujin
Aether,Midgardsormr,leatherworker,1769,Lady Clairia
Aether,Midgardsormr,leatherworker,1705,Spiders Georg
Aether,Midgardsormr,leatherworker,1609,Creme Brulee
Aether,Midgardsormr,leatherworker,1578,Alma Havoc
Aether,Midgardsormr,leatherworker,1534,Scarlet Duskwatcher
Aether,Midgardsormr,leatherworker,1488,Emil'li Yummi
Aether,Midgardsormr,leatherworker,1470,Mak Dynamite
Aether,Midgardsormr,leatherworker,1381,Lunaris Ta'varen
Aether,Midgardsormr,leatherworker,1371,Koko Ghoa
Aether,Midgardsormr,leatherworker,1350,Sin Sinnabun
Aether,Midgardsormr,leatherworker,1313,Koru Moru
Aether,Midgardsormr,leatherworker,1260,Ice Cream
Aether,Midgardsormr,leatherworker,1260,Petey Nugget
Aether,Midgardsormr,leatherworker,1237,Arrn Norros
Aether,Midgardsormr,leatherworker,1208,Iusfon Idovir
Aether,Midgardsormr,leatherworker,1170,Vele Aeolus
Aether,Midgardsormr,leatherworker,1110,Tiey Wasknever
Aether,Midgardsormr,leatherworker,951,Drac Impish
Aether,Midgardsormr,leatherworker,893,Hy Hy
Aether,Midgardsormr,leatherworker,883,Vitamin Me
Aether,Midgardsormr,leatherworker,874,Osric Greave
Aether,Midgardsormr,leatherworker,870,Nelo Meseta
Aether,Midgardsormr,leatherworker,838,Dawn Ryins
Aether,Midgardsormr,leatherworker,816,Mascurse Drakiel
Aether,Midgardsormr,leatherworker,814,Soujiro Torisuna
Aether,Midgardsormr,leatherworker,813,Sydd' Shan
Aether,Midgardsormr,leatherworker,806,Ophelia Nero
Aether,Midgardsormr,leatherworker,788,Raika Mae'lyn
Aether,Midgardsormr,weaver,186328,Hikaru Sylphis
Aether,Midgardsormr,weaver,182894,Yi Laguan
Aether,Midgardsormr,weaver,151783,Louis Vinson
Aether,Midgardsormr,weaver,144799,Rose Riverchaser
Aether,Midgardsormr,weaver,133682,Bunbun Macaron
Aether,Midgardsormr,weaver,123043,Sendo Sheng
Aether,Midgardsormr,weaver,121366,Chiela G'yger
Aether,Midgardsormr,weaver,113691,Lunamarie Hayashi
Aether,Midgardsormr,weaver,100086,Lina Kizz
Aether,Midgardsormr,weaver,78702,Feral Spriggan
Aether,Midgardsormr,weaver,66787,Nymphina Akagane
Aether,Midgardsormr,weaver,59229,Chandler Handle
Aether,Midgardsormr,weaver,55309,Drac Impish
Aether,Midgardsormr,weaver,48967,Emrys Ian
Aether,Midgardsormr,weaver,38099,Rigor Mortis
Aether,Midgardsormr,weaver,33849,Shaina Yu
Aether,Midgardsormr,weaver,24341,Scarlet Duskwatcher
Aether,Midgardsormr,weaver,23658,Serket Ring
Aether,Midgardsormr,weaver,19733,Artorias Siege
Aether,Midgardsormr,weaver,17522,Shen'a Yang
Aether,Midgardsormr,weaver,15690,Tsar'nai Qalli
Aether,Midgardsormr,weaver,15161,H'tohld Tia
Aether,Midgardsormr,weaver,12056,Rev Rend
Aether,Midgardsormr,weaver,10457,Aldous Templeton
Aether,Midgardsormr,weaver,9600,Electra Ariadust
Aether,Midgardsormr,weaver,9482,Kriv Erayasch
Aether,Midgardsormr,weaver,9269,Spirit Dawn
Aether,Midgardsormr,weaver,9156,Kiara Stormborn
Aether,Midgardsormr,weaver,9134,Ray Diant
Aether,Midgardsormr,weaver,8738,Azi Me'ow
Aether,Midgardsormr,weaver,8520,Celia Leda
Aether,Midgardsormr,weaver,8400,Liam Yuy
Aether,Midgardsormr,weaver,7097,Mittens For'hire
Aether,Midgardsormr,weaver,7041,Misaki Blackheart
Aether,Midgardsormr,weaver,6981,Nhago'a Thujane
Aether,Midgardsormr,weaver,6933,Haru Maki
Aether,Midgardsormr,weaver,6900,Ariel Highwind
Aether,Midgardsormr,weaver,6779,Rayne Lockwood
Aether,Midgardsormr,weaver,6620,Wreathlit Noel
Aether,Midgardsormr,weaver,6132,Liana Whitewolf
Aether,Midgardsormr,weaver,6002,Kowabunga Kurabara
Aether,Midgardsormr,weaver,5864,Keke Ripley
Aether,Midgardsormr,weaver,5648,Rikku Ti'fang
Aether,Midgardsormr,weaver,5622,Danasia Anazalia
Aether,Midgardsormr,weaver,5444,Loli Popple
Aether,Midgardsormr,weaver,5212,Liviana Erdene
Aether,Midgardsormr,weaver,4949,Claire Creofas
Aether,Midgardsormr,weaver,4933,Mollis Ventus
Aether,Midgardsormr,weaver,4605,Krymson Dyne
Aether,Midgardsormr,weaver,4516,Duino Get'rekt
Aether,Midgardsormr,weaver,4099,Queen Potato
Aether,Midgardsormr,weaver,4020,Alex Thegreat
Aether,Midgardsormr,weaver,3894,Robin Freya
Aether,Midgardsormr,weaver,3715,Dwyn Holst
Aether,Midgardsormr,weaver,3517,Rangar Akrezak
Aether,Midgardsormr,weaver,3489,Arya Starky
Aether,Midgardsormr,weaver,3445,Catilyn Aideen
Aether,Midgardsormr,weaver,3427,Vina Lestanna
Aether,Midgardsormr,weaver,3399,Torrent Everstorm
Aether,Midgardsormr,weaver,3240,Yozukhara Khaize
Aether,Midgardsormr,weaver,3177,Dimitri Thunderjaw
Aether,Midgardsormr,weaver,3123,Lii C'th
Aether,Midgardsormr,weaver,3104,Raven Helmont
Aether,Midgardsormr,weaver,3102,Cid Farrence
Aether,Midgardsormr,weaver,3078,Lina Astraea
Aether,Midgardsormr,weaver,3052,Dawn Ryins
Aether,Midgardsormr,weaver,2988,Jade Panda
Aether,Midgardsormr,weaver,2948,Juliet Hart
Aether,Midgardsormr,weaver,2875,Raitoningu Yari
Aether,Midgardsormr,weaver,2840,Hapuru Poppy
Aether,Midgardsormr,weaver,2705,Dragonmaid Strahl
Aether,Midgardsormr,weaver,2678,Runa Kougami
Aether,Midgardsormr,weaver,2669,Ophelia Nero
Aether,Midgardsormr,weaver,2667,T'vehki Tia
Aether,Midgardsormr,weaver,2662,Evangelista Turin
Aether,Midgardsormr,weaver,2646,Octavia Fox
Aether,Midgardsormr,weaver,2607,Hoshi Yuki
Aether,Midgardsormr,weaver,2460,Nedjo Bean
Aether,Midgardsormr,weaver,2448,Charlotte Direwolf
Aether,Midgardsormr,weaver,2430,Kirae Inarikiko
