,world,Job,Points,Name,Day_Number,Rank
36582,Cactuar,armorer,3984,Little Slugger,5,78
36583,Cactuar,armorer,3912,Pierce Bluesky,5,79
36584,Cactuar,armorer,3819,Juyon Intoner,5,80
36585,Cactuar,armorer,3764,Bathu'a Nbolai,5,81
36586,Cactuar,armorer,3716,Autumn Snowdrop,5,82
36587,Cactuar,armorer,3599,Scarlet Frost,5,83
36588,Cactuar,armorer,3579,Yui Amaris,5,84
36589,Cactuar,armorer,3450,Esmeraude Diamandis,5,85
36590,Cactuar,armorer,3450,Lit Nu,5,86
36591,Cactuar,armorer,3388,Nagatoro Hayase,5,87
36592,Cactuar,armorer,3348,Alegna Eiram,5,88
36593,Cactuar,armorer,3290,Raellyne Freyjadatter,5,89
36594,Cactuar,armorer,3180,Iolis Lune,5,90
36595,Cactuar,armorer,3180,Nemhain Ruaidhe,5,91
36596,Cactuar,armorer,3021,Rajhiem Yaranco,5,92
36597,Cactuar,armorer,2981,Ayameko Brea,5,93
36598,Cactuar,armorer,2968,Nibel Mijar,5,94
36599,Cactuar,armorer,2899,Mathazzar Imarrus,5,95
36600,Cactuar,armorer,2880,Sakura Sensei,5,96
36601,Cactuar,armorer,2861,Ava Crowe,5,97
36602,Cactuar,armorer,2859,Kiriya Kite,5,98
36603,Cactuar,armorer,2786,Rune Pie,5,99
36604,Cactuar,armorer,2772,Davrok Ranasch,5,100
36605,Cactuar,goldsmith,501723,Iris Ayanami,5,1
36606,Cactuar,goldsmith,290644,Lucinne Inaba,5,2
36607,Cactuar,goldsmith,262384,Rajhiem Yaranco,5,3
36608,Cactuar,goldsmith,235379,Francel Haillenarte,5,4
36609,Cactuar,goldsmith,200808,Lina Gildersneeze,5,5
36610,Cactuar,goldsmith,194769,Kharna Lihzen,5,6
36611,Cactuar,goldsmith,180091,Vargo Arrus,5,7
36612,Cactuar,goldsmith,177683,A'isha Fhey,5,8
36613,Cactuar,goldsmith,169774,Ashara Majima,5,9
36614,Cactuar,goldsmith,163934,Lo'fat Bu'er,5,10
36615,Cactuar,goldsmith,154409,Ujiku Folfsky,5,11
36616,Cactuar,goldsmith,151968,Kai Zho,5,12
36617,Cactuar,goldsmith,148557,Momo Ohashi,5,13
36618,Cactuar,goldsmith,133288,Kuro Lunius,5,14
36619,Cactuar,goldsmith,133245,Pherros Darkmoore,5,15
36620,Cactuar,goldsmith,124377,Sylphiel Nels'lahda,5,16
36621,Cactuar,goldsmith,69410,Cal Hemmingway,5,17
36622,Cactuar,goldsmith,48904,Net Geo,5,18
36623,Cactuar,goldsmith,35579,Fenix Dreyar,5,19
36624,Cactuar,goldsmith,29872,Cobalt Holmes,5,20
36625,Cactuar,goldsmith,29556,Alegna Eiram,5,21
36626,Cactuar,goldsmith,27143,Arcturus Mar,5,22
36627,Cactuar,goldsmith,25674,Kelly Battleaxe,5,23
36628,Cactuar,goldsmith,23211,Saru Teno,5,24
36629,Cactuar,goldsmith,19781,Victoria Lebeau,5,25
36630,Cactuar,goldsmith,19212,Kozi Callisto,5,26
36631,Cactuar,goldsmith,18985,Unique Tang,5,27
36632,Cactuar,goldsmith,13387,Ea-a-ron Sylverhart,5,28
36633,Cactuar,goldsmith,11323,Elise Duforte,5,29
36634,Cactuar,goldsmith,10200,Rovin Croshan,5,30
36635,Cactuar,goldsmith,10026,Elysia Zalakria,5,31
36636,Cactuar,goldsmith,9619,Broom Ples,5,32
36637,Cactuar,goldsmith,9480,Scerick E'teru,5,33
36638,Cactuar,goldsmith,8374,Alena Bellerose,5,34
36639,Cactuar,goldsmith,8055,Adrian Els,5,35
36640,Cactuar,goldsmith,7769,Taris Tai,5,36
36641,Cactuar,goldsmith,7716,Melimea Hor'thst,5,37
36642,Cactuar,goldsmith,7463,Sleepy Hyena,5,38
36643,Cactuar,goldsmith,7300,Ce Ce,5,39
36644,Cactuar,goldsmith,7210,Jojomai Pepemai,5,40
36645,Cactuar,goldsmith,6481,Fios Arenthos,5,41
36646,Cactuar,goldsmith,6421,Guy Dandy,5,42
36647,Cactuar,goldsmith,6265,Kessa Altos,5,43
36648,Cactuar,goldsmith,6244,Naiha Mewril,5,44
36649,Cactuar,goldsmith,5798,Nieve Iseterre,5,45
36650,Cactuar,goldsmith,5720,Brown Thumb,5,46
36651,Cactuar,goldsmith,5504,Runealena Varyalle,5,47
36652,Cactuar,goldsmith,5497,Shion Hisoka,5,48
36653,Cactuar,goldsmith,5345,Ivory Kantenu,5,49
36654,Cactuar,goldsmith,5340,Kitana Masamune,5,50
36655,Cactuar,goldsmith,5248,Joshu'a Dakwhill,5,51
36656,Cactuar,goldsmith,5243,Khulan Noir,5,52
36657,Cactuar,goldsmith,5225,Foviel Vanire,5,53
36658,Cactuar,goldsmith,5210,Khuja Ythe,5,54
36659,Cactuar,goldsmith,5205,Vel Oxtus,5,55
36660,Cactuar,goldsmith,4878,Cassius Yueshi,5,56
36661,Cactuar,goldsmith,4650,Thelanos Nahum,5,57
36662,Cactuar,goldsmith,4512,Petra Abelli,5,58
36663,Cactuar,goldsmith,4350,Luna Vonquacho,5,59
36664,Cactuar,goldsmith,4327,Oracle Pram,5,60
36665,Cactuar,goldsmith,4307,Eireann Meagher,5,61
36666,Cactuar,goldsmith,4170,Percival Wales,5,62
36667,Cactuar,goldsmith,4147,Kadaan Rahn,5,63
36668,Cactuar,goldsmith,4035,Is'shiki Varr,5,64
36669,Cactuar,goldsmith,4028,Diana Auburn,5,65
36670,Cactuar,goldsmith,4019,Weeaboo Wilkins,5,66
36671,Cactuar,goldsmith,3904,Runaes Aejr,5,67
36672,Cactuar,goldsmith,3900,Lyn Fuller,5,68
36673,Cactuar,goldsmith,3815,Pokchek Dbiscuit,5,69
36674,Cactuar,goldsmith,3615,Alow Vera,5,70
36675,Cactuar,goldsmith,3609,Rhus Eifanes,5,71
36676,Cactuar,goldsmith,3511,Rayn Allaporthan,5,72
36677,Cactuar,goldsmith,3487,Soluna Rusber,5,73
36678,Cactuar,goldsmith,3444,Hina Matsuri,5,74
36679,Cactuar,goldsmith,3391,Sigarda Hildebrande,5,75
36680,Cactuar,goldsmith,3332,Katarn Babt,5,76
36681,Cactuar,goldsmith,3330,Rayrei Ruk'xia,5,77
36682,Cactuar,goldsmith,3070,Light Ziegler,5,78
36683,Cactuar,goldsmith,3002,Vid Anj,5,79
36684,Cactuar,goldsmith,2976,Mystery Jet,5,80
36685,Cactuar,goldsmith,2931,Jrolfdir Stormbringer,5,81
36686,Cactuar,goldsmith,2915,Wind-up V'anja,5,82
36687,Cactuar,goldsmith,2913,Volerra Arrelov,5,83
36688,Cactuar,goldsmith,2869,Lectival Icesilver,5,84
36689,Cactuar,goldsmith,2837,Maneki Neko,5,85
36690,Cactuar,goldsmith,2836,Albi Re'oh,5,86
36691,Cactuar,goldsmith,2793,Bella Shadowbringer,5,87
36692,Cactuar,goldsmith,2760,Naimon Aniaust,5,88
36693,Cactuar,goldsmith,2756,Tzy Bro,5,89
36694,Cactuar,goldsmith,2731,Gray Mouser,5,90
36695,Cactuar,goldsmith,2689,Kushiel Montreve,5,91
36696,Cactuar,goldsmith,2607,Ner'ryah Clawfel,5,92
36697,Cactuar,goldsmith,2599,Nikki Hellsing,5,93
36698,Cactuar,goldsmith,2597,Danny Vavinchi,5,94
36699,Cactuar,goldsmith,2573,S'qurl Taiy,5,95
36700,Cactuar,goldsmith,2536,Yasha' Nydoorin,5,96
36701,Cactuar,goldsmith,2517,Velvet Morning,5,97
36702,Cactuar,goldsmith,2498,Pulse Branford,5,98
36703,Cactuar,goldsmith,2487,Auralei Cade,5,99
36704,Cactuar,goldsmith,2451,Sion Saiguuji,5,100
36705,Cactuar,leatherworker,364567,Thalassia Thiria,5,1
36706,Cactuar,leatherworker,301490,Mikoto Ishikawa,5,2
36707,Cactuar,leatherworker,221891,Lenari Amikio,5,3
36708,Cactuar,leatherworker,152042,Lucra Damus,5,4
36709,Cactuar,leatherworker,126736,Tzimiss Zulo,5,5
36710,Cactuar,leatherworker,125214,Definitely Pirates,5,6
36711,Cactuar,leatherworker,121863,Shion Hisoka,5,7
36712,Cactuar,leatherworker,96842,Pika Loo,5,8
36713,Cactuar,leatherworker,85579,Cuppycake Gumdrops,5,9
36714,Cactuar,leatherworker,78900,Rayn Allaporthan,5,10
36715,Cactuar,leatherworker,76829,Merrick Landon,5,11
36716,Cactuar,leatherworker,73216,Rhys Yshara,5,12
36717,Cactuar,leatherworker,72711,Kwyjibo Tia,5,13
36718,Cactuar,leatherworker,45423,Kiori Belmont,5,14
36719,Cactuar,leatherworker,45159,Kiriya Kite,5,15
36720,Cactuar,leatherworker,40938,Ha Long,5,16
36721,Cactuar,leatherworker,34370,Sleepy Hyena,5,17
36722,Cactuar,leatherworker,32304,S'umitsu Khrez,5,18
36723,Cactuar,leatherworker,30330,Raichu Sama,5,19
36724,Cactuar,leatherworker,22675,Poppy Milkweed,5,20
36725,Cactuar,leatherworker,19586,Tarrich Olmrest,5,21
36726,Cactuar,leatherworker,19089,Send-memes Onii-chan,5,22
36727,Cactuar,leatherworker,16986,Arlinn Amaterasu,5,23
36728,Cactuar,leatherworker,12813,Allaine Walker,5,24
36729,Cactuar,leatherworker,12235,Jojomai Pepemai,5,25
36730,Cactuar,leatherworker,11869,Mari Mo,5,26
36731,Cactuar,leatherworker,11301,Lit Nu,5,27
36732,Cactuar,leatherworker,9905,Pixie Lily,5,28
36733,Cactuar,leatherworker,9417,Trax Ubel,5,29
36734,Cactuar,leatherworker,9122,Gunther Eklund,5,30
36735,Cactuar,leatherworker,8696,Arya Josys,5,31
36736,Cactuar,leatherworker,8509,Melimea Hor'thst,5,32
36737,Cactuar,leatherworker,7269,Viola Iefloria,5,33
36738,Cactuar,leatherworker,6561,Lina Gildersneeze,5,34
36739,Cactuar,leatherworker,6524,Yue Athelas,5,35
36740,Cactuar,leatherworker,6450,Liliana Astrate,5,36
36741,Cactuar,leatherworker,6139,Kei Seyuri,5,37
36742,Cactuar,leatherworker,6052,Goddess'icarian Feena,5,38
36743,Cactuar,leatherworker,5665,Guy Dandy,5,39
36744,Cactuar,leatherworker,5653,Noga Reyes,5,40
36745,Cactuar,leatherworker,5633,Cathera Bloom,5,41
36746,Cactuar,leatherworker,5579,Nada Raskova,5,42
36747,Cactuar,leatherworker,5472,Lilith Sinclaire,5,43
36748,Cactuar,leatherworker,4631,L'una Frhey,5,44
36749,Cactuar,leatherworker,4396,Agincourt Kirito,5,45
36750,Cactuar,leatherworker,4377,Meru Stormblessed,5,46
36751,Cactuar,leatherworker,4202,Odtsetseg Borlaaq,5,47
36752,Cactuar,leatherworker,4168,Rayla Talise,5,48
36753,Cactuar,leatherworker,4112,Mikuru Asakura,5,49
36754,Cactuar,leatherworker,3999,Sio Mai,5,50
36755,Cactuar,leatherworker,3737,Nenad Alne,5,51
36756,Cactuar,leatherworker,3619,Gray Mouser,5,52
36757,Cactuar,leatherworker,3600,Raine Heimdall,5,53
36758,Cactuar,leatherworker,3592,C'arloh Tia,5,54
36759,Cactuar,leatherworker,3550,Choco Cure,5,55
36760,Cactuar,leatherworker,3270,Mayeal Dusk,5,56
36761,Cactuar,leatherworker,3262,Alexander Hamilton,5,57
36762,Cactuar,leatherworker,3196,Bunga Bangkai,5,58
36763,Cactuar,leatherworker,2984,Volerra Arrelov,5,59
36764,Cactuar,leatherworker,2938,Kat Rau,5,60
36765,Cactuar,leatherworker,2854,Xzomie Ese,5,61
36766,Cactuar,leatherworker,2788,Aria Wildheart,5,62
36767,Cactuar,leatherworker,2655,Luna Darkheart,5,63
36768,Cactuar,leatherworker,2648,Frunobulax Grandwazoo,5,64
36769,Cactuar,leatherworker,2605,Ariana Terrwyn,5,65
36770,Cactuar,leatherworker,2520,Bruja Fuerte,5,66
36771,Cactuar,leatherworker,2375,Amelia Whitewave,5,67
36772,Cactuar,leatherworker,2224,Tarazet Algethi,5,68
36773,Cactuar,leatherworker,2220,Tuna Scombridae,5,69
36774,Cactuar,leatherworker,2209,Liandra Alatur,5,70
36775,Cactuar,leatherworker,2192,Ce Ce,5,71
36776,Cactuar,leatherworker,2160,Ehren Yhu,5,72
36777,Cactuar,leatherworker,2070,Kamui Amamiya,5,73
36778,Cactuar,leatherworker,2070,Major Iverson,5,74
36779,Cactuar,leatherworker,2069,Aiyu Porayaki,5,75
36780,Cactuar,leatherworker,1980,Promise Primrose,5,76
36781,Cactuar,leatherworker,1898,Happie Gilmore,5,77
36782,Cactuar,leatherworker,1851,John Kazema,5,78
36783,Cactuar,leatherworker,1838,Xet Voracen,5,79
36784,Cactuar,leatherworker,1836,Narin Qalli,5,80
36785,Cactuar,leatherworker,1791,Lyiandra Adrasteia,5,81
36786,Cactuar,leatherworker,1726,Chrona Ragnarok,5,82
36787,Cactuar,leatherworker,1697,Grumpy Smy,5,83
36788,Cactuar,leatherworker,1692,Zirona Lewellyn,5,84
36789,Cactuar,leatherworker,1680,Satsuki Kagane,5,85
36790,Cactuar,leatherworker,1650,Alpha Male,5,86
36791,Cactuar,leatherworker,1650,Lilja Miret-viss,5,87
36792,Cactuar,leatherworker,1641,Micaiah Nevermore,5,88
36793,Cactuar,leatherworker,1589,R'aqui Tia,5,89
36794,Cactuar,leatherworker,1560,Akuma Matata,5,90
36795,Cactuar,leatherworker,1525,Kylesa Everblack,5,91
36796,Cactuar,leatherworker,1516,Andraste Ellevahnhell,5,92
36797,Cactuar,leatherworker,1500,Absolute Cero,5,93
36798,Cactuar,leatherworker,1500,Kefkaa Morphia,5,94
36799,Cactuar,leatherworker,1500,Moxi Floxacin,5,95
36800,Cactuar,leatherworker,1489,Deon Foxfangs,5,96
36801,Cactuar,leatherworker,1457,Mystery Jet,5,97
36802,Cactuar,leatherworker,1436,R'etha Seranis,5,98
36803,Cactuar,leatherworker,1401,Desri Valen,5,99
36804,Cactuar,leatherworker,1358,Haleth Odinson,5,100
36805,Cactuar,weaver,359446,Sera Flanel,5,1
36806,Cactuar,weaver,241488,Janina Arcamoth,5,2
36807,Cactuar,weaver,234779,Zera D'machina,5,3
36808,Cactuar,weaver,193687,James Carmike,5,4
36809,Cactuar,weaver,108753,Clovi Teppelin,5,5
36810,Cactuar,weaver,100108,Angelus Demonus,5,6
36811,Cactuar,weaver,96747,Lucra Damus,5,7
36812,Cactuar,weaver,79879,Magnus Howlier,5,8
36813,Cactuar,weaver,79512,Luna Ariana,5,9
36814,Cactuar,weaver,73986,Shining Gundam,5,10
36815,Cactuar,weaver,71544,Miya Aida,5,11
36816,Cactuar,weaver,59309,Noga Reyes,5,12
36817,Cactuar,weaver,56668,Entheo Inaveh,5,13
36818,Cactuar,weaver,53725,Declio Dukes,5,14
36819,Cactuar,weaver,39604,La' Croix,5,15
36820,Cactuar,weaver,30272,Lu Silvernight,5,16
36821,Cactuar,weaver,30000,Mari Mo,5,17
36822,Cactuar,weaver,28056,Lalita Lowen,5,18
36823,Cactuar,weaver,27028,Volerra Arrelov,5,19
36824,Cactuar,weaver,23127,Fio Lafiel,5,20
36825,Cactuar,weaver,18626,Laneybug Rolander,5,21
36826,Cactuar,weaver,15537,Emil Lune,5,22
36827,Cactuar,weaver,15483,Kalmia Solainteau,5,23
36828,Cactuar,weaver,14698,Pixie Lily,5,24
36829,Cactuar,weaver,13938,Vid Anj,5,25
36830,Cactuar,weaver,13639,Fey Fireheart,5,26
36831,Cactuar,weaver,12845,Protien Nourmandais,5,27
36832,Cactuar,weaver,11988,Emmaline Rose,5,28
36833,Cactuar,weaver,11773,Lime Light,5,29
36834,Cactuar,weaver,11593,Ce Ce,5,30
36835,Cactuar,weaver,11452,Nur Himaa,5,31
36836,Cactuar,weaver,11116,Hoju Wysseyhasyn,5,32
36837,Cactuar,weaver,10195,Iolis Lune,5,33
36838,Cactuar,weaver,9146,Adahy Aves,5,34
36839,Cactuar,weaver,8955,Excalibur Redsteele,5,35
36840,Cactuar,weaver,8794,Odtsetseg Borlaaq,5,36
36841,Cactuar,weaver,8792,Ava Crowe,5,37
36842,Cactuar,weaver,8683,Diaval Alucard,5,38
36843,Cactuar,weaver,8610,Aelia Arcanum,5,39
36844,Cactuar,weaver,8425,Melimea Hor'thst,5,40
36845,Cactuar,weaver,8305,Vaniir Il,5,41
36846,Cactuar,weaver,8041,Eve Vaedia,5,42
36847,Cactuar,weaver,7669,Frey Okami,5,43
36848,Cactuar,weaver,7667,Mystery Jet,5,44
36849,Cactuar,weaver,7635,Ivory Kantenu,5,45
36850,Cactuar,weaver,7177,Guy Dandy,5,46
36851,Cactuar,weaver,7169,Jade Quarry,5,47
36852,Cactuar,weaver,7003,Destery Reficul,5,48
36853,Cactuar,weaver,6834,Therisa Cifel,5,49
36854,Cactuar,weaver,6790,Pierce Bluesky,5,50
36855,Cactuar,weaver,6591,Girl Cat,5,51
36856,Cactuar,weaver,6588,Stella Zolwe,5,52
36857,Cactuar,weaver,6174,Kuro Suoh,5,53
36858,Cactuar,weaver,5967,Sora Ornitier,5,54
36859,Cactuar,weaver,5964,Leon Noel,5,55
36860,Cactuar,weaver,5897,Lilly Seyer,5,56
36861,Cactuar,weaver,5747,Merrick Landon,5,57
36862,Cactuar,weaver,5691,Belaul Ill,5,58
36863,Cactuar,weaver,5629,Rose Ynrielle,5,59
36864,Cactuar,weaver,5446,Pai Zuri,5,60
36865,Cactuar,weaver,5400,Lycoris Radiata,5,61
36866,Cactuar,weaver,5392,River Colquhoun,5,62
36867,Cactuar,weaver,4685,Kali Zhao,5,63
36868,Cactuar,weaver,4675,Puru Rin,5,64
36869,Cactuar,weaver,4520,Eliam Asam,5,65
36870,Cactuar,weaver,4469,Aria Wildheart,5,66
36871,Cactuar,weaver,4426,Diego Deleon,5,67
36872,Cactuar,weaver,4284,Daiki Luzbel,5,68
36873,Cactuar,weaver,4277,Ke'ri Arunafeltz,5,69
36874,Cactuar,weaver,4131,Tatsuya Katsura,5,70
36875,Cactuar,weaver,3981,Fitz Lionheart,5,71
36876,Cactuar,weaver,3981,Maruken Deathtank,5,72
36877,Cactuar,weaver,3840,Momo Ohashi,5,73
36878,Cactuar,weaver,3804,Dog Luvr,5,74
36879,Cactuar,weaver,3713,Axel Dragneel,5,75
36880,Cactuar,weaver,3688,Crystal Tenshia,5,76
36881,Cactuar,weaver,3662,Mister'gdmf Torgue,5,77
36882,Cactuar,weaver,3637,Brew Meister,5,78
36883,Cactuar,weaver,3477,Cecilia Auburn,5,79
36884,Cactuar,weaver,3443,Silas Gladwyn,5,80
36885,Cactuar,weaver,3377,Hime Hime,5,81
36886,Cactuar,weaver,3376,Nahiri Attano,5,82
36887,Cactuar,weaver,3129,Kione Hazura,5,83
36888,Cactuar,weaver,3120,Mau Neferi,5,84
36889,Cactuar,weaver,3090,Rumble Muffin,5,85
36890,Cactuar,weaver,3060,Evelyn Xynae,5,86
36891,Cactuar,weaver,3053,Lunar Chicken,5,87
36892,Cactuar,weaver,3022,Jojomai Pepemai,5,88
36893,Cactuar,weaver,2998,Miria Kharlan,5,89
36894,Cactuar,weaver,2908,Outcast Vic,5,90
36895,Cactuar,weaver,2882,Alegna Eiram,5,91
36896,Cactuar,weaver,2839,Nukude Choseung,5,92
36897,Cactuar,weaver,2836,Tempest Roulemet,5,93
36898,Cactuar,weaver,2790,Satsuki Kagane,5,94
36899,Cactuar,weaver,2765,Etiza Ieus,5,95
36900,Cactuar,weaver,2751,Mythos Midnight,5,96
36901,Cactuar,weaver,2742,Ruby Kha,5,97
36902,Cactuar,weaver,2730,Reyson Solace,5,98
36903,Cactuar,weaver,2719,Galaxy Birb,5,99
36904,Cactuar,weaver,2679,Mitsari Tsuniva,5,100
36905,Cactuar,alchemist,501114,Desri Valen,5,1
36906,Cactuar,alchemist,411857,Reyia Dragonbane,5,2
36907,Cactuar,alchemist,275252,Lial Varia,5,3
36908,Cactuar,alchemist,207177,Fitz Lionheart,5,4
36909,Cactuar,alchemist,163274,Chitose Nya,5,5
36910,Cactuar,alchemist,161523,Neko Musume,5,6
36911,Cactuar,alchemist,155459,Baldr Tayuun,5,7
36912,Cactuar,alchemist,145767,Aera Ljus,5,8
36913,Cactuar,alchemist,132993,Hamuko Arisato,5,9
36914,Cactuar,alchemist,132853,Achan Luma,5,10
36915,Cactuar,alchemist,126330,Aberra Leone,5,11
36916,Cactuar,alchemist,124613,Koizomi Lanner,5,12
36917,Cactuar,alchemist,120417,Arcturus Mar,5,13
36918,Cactuar,alchemist,116147,Pulse Branford,5,14
36919,Cactuar,alchemist,93723,Esmeraude Diamandis,5,15
36920,Cactuar,alchemist,86919,Maito A',5,16
36921,Cactuar,alchemist,86160,Seras Victoria,5,17
36922,Cactuar,alchemist,84027,Lalita Lowen,5,18
36923,Cactuar,alchemist,80559,Roy Mustang,5,19
36924,Cactuar,alchemist,78963,Fenix Dreyar,5,20
36925,Cactuar,alchemist,76580,Kaede Akamatsuu,5,21
36926,Cactuar,alchemist,75170,Xylandia Helmsworth,5,22
36927,Cactuar,alchemist,70410,Sorens Strike,5,23
36928,Cactuar,alchemist,69279,Pikzo Vic,5,24
36929,Cactuar,alchemist,68068,Geno Blade,5,25
36930,Cactuar,alchemist,57433,Shana Fashonti,5,26
36931,Cactuar,alchemist,52821,Miah Lanbatal,5,27
36932,Cactuar,alchemist,46009,Xylo Lorelei,5,28
36933,Cactuar,alchemist,39614,Kosmos Uzuki,5,29
36934,Cactuar,alchemist,37703,Gray Mouser,5,30
36935,Cactuar,alchemist,35356,Uta Yuzuka,5,31
36936,Cactuar,alchemist,26766,Aranea Iskrati,5,32
36937,Cactuar,alchemist,23682,Absinthe Wood,5,33
36938,Cactuar,alchemist,22398,Keldrona Masters,5,34
36939,Cactuar,alchemist,17039,Rayn Allaporthan,5,35
36940,Cactuar,alchemist,15766,Socor Hart,5,36
36941,Cactuar,alchemist,12439,Odtsetseg Borlaaq,5,37
36942,Cactuar,alchemist,10775,Viridescent Dahlia,5,38
36943,Cactuar,alchemist,10734,Zeak Nym,5,39
36944,Cactuar,alchemist,10109,Mu Guiying,5,40
36945,Cactuar,alchemist,10046,Taiga Lowell,5,41
36946,Cactuar,alchemist,10006,Initial Eloi,5,42
36947,Cactuar,alchemist,9864,Pixie Lily,5,43
36948,Cactuar,alchemist,9287,Sigarda Hildebrande,5,44
36949,Cactuar,alchemist,9276,Dai Gacsata,5,45
36950,Cactuar,alchemist,9275,Saru Teno,5,46
36951,Cactuar,alchemist,8478,Stack Mactavish,5,47
36952,Cactuar,alchemist,8398,Melimea Hor'thst,5,48
36953,Cactuar,alchemist,8370,Toasty Tomi,5,49
36954,Cactuar,alchemist,8101,Triple Mango,5,50
36955,Cactuar,alchemist,7435,Ao Nyabo,5,51
36956,Cactuar,alchemist,7140,Silas Gladwyn,5,52
36957,Cactuar,alchemist,7081,Aurora Waltz,5,53
36958,Cactuar,alchemist,6951,Lina Gildersneeze,5,54
36959,Cactuar,alchemist,6505,Rynka Shadowrane,5,55
36960,Cactuar,alchemist,6504,Ce Ce,5,56
36961,Cactuar,alchemist,6450,Dari Anash,5,57
36962,Cactuar,alchemist,6120,Lit Nu,5,58
36963,Cactuar,alchemist,6035,Selavy Vulcis,5,59
36964,Cactuar,alchemist,6030,Raksa Adelmo,5,60
36965,Cactuar,alchemist,5890,Daias Naeuri,5,61
36966,Cactuar,alchemist,5836,Ahli Nujum,5,62
36967,Cactuar,alchemist,5662,Saerys Vielleur,5,63
36968,Cactuar,alchemist,5610,New Media,5,64
36969,Cactuar,alchemist,5556,Guy Dandy,5,65
36970,Cactuar,alchemist,5385,Lillianna Survante,5,66
36971,Cactuar,alchemist,5343,Femka Ziman,5,67
36972,Cactuar,alchemist,5331,Lenna Rosestern,5,68
36973,Cactuar,alchemist,5277,Zaius Pandarian,5,69
36974,Cactuar,alchemist,5261,Twili Azurai,5,70
36975,Cactuar,alchemist,5236,Suki Stormshade,5,71
36976,Cactuar,alchemist,4920,Leylia Blueriver,5,72
36977,Cactuar,alchemist,4649,Vid Anj,5,73
36978,Cactuar,alchemist,4514,Lady Vans,5,74
36979,Cactuar,alchemist,4500,Saku Shuuto,5,75
36980,Cactuar,alchemist,4493,Fish Fiesta,5,76
36981,Cactuar,alchemist,4492,Yosha Noryana,5,77
36982,Cactuar,alchemist,4443,Send-memes Onii-chan,5,78
36983,Cactuar,alchemist,4436,Merrick Landon,5,79
36984,Cactuar,alchemist,4384,Noga Reyes,5,80
36985,Cactuar,alchemist,4380,Rayrei Ruk'xia,5,81
36986,Cactuar,alchemist,4349,Mimi Tyata,5,82
36987,Cactuar,alchemist,4345,Izett Kor,5,83
36988,Cactuar,alchemist,4102,Jess Funder,5,84
36989,Cactuar,alchemist,3885,Mochi's Mirage,5,85
36990,Cactuar,alchemist,3722,Yume Yume,5,86
36991,Cactuar,alchemist,3678,Jedo Redford,5,87
36992,Cactuar,alchemist,3611,Volerra Arrelov,5,88
36993,Cactuar,alchemist,3526,Khirtelt Qalli,5,89
36994,Cactuar,alchemist,3489,Eniphina Falhi,5,90
36995,Cactuar,alchemist,3480,Boboza Ralboza,5,91
36996,Cactuar,alchemist,3370,Phoenix Lockhart,5,92
36997,Cactuar,alchemist,3340,Crispin Beake,5,93
36998,Cactuar,alchemist,3179,Relika Nox,5,94
36999,Cactuar,alchemist,3137,Niac Nyx,5,95
37000,Cactuar,alchemist,3126,Rag'ger Deathblow,5,96
37001,Cactuar,alchemist,3120,Maneki Neko,5,97
37002,Cactuar,alchemist,3117,Dimble Themagnificent,5,98
37003,Cactuar,alchemist,3028,R'etha Seranis,5,99
37004,Cactuar,alchemist,2700,Lilith Rumblebottom,5,100
37005,Cactuar,culinarian,574509,Yoyoibu Naibu,5,1
37006,Cactuar,culinarian,395253,S'qurl Taiy,5,2
37007,Cactuar,culinarian,364383,Lyiandra Adrasteia,5,3
37008,Cactuar,culinarian,239177,Deon Foxfangs,5,4
37009,Cactuar,culinarian,207345,Sigarda Hildebrande,5,5
37010,Cactuar,culinarian,186958,Ilyana Neriskal,5,6
37011,Cactuar,culinarian,143163,Tanko Tater,5,7
37012,Cactuar,culinarian,115784,Taiga Lowell,5,8
37013,Cactuar,culinarian,105384,Reiner Miyazaki,5,9
37014,Cactuar,culinarian,97429,Victoria Lebeau,5,10
37015,Cactuar,culinarian,95335,Nero Nyxero,5,11
37016,Cactuar,culinarian,91850,Talzuz Lunemarche,5,12
37017,Cactuar,culinarian,62320,Bratomil Jionisch,5,13
37018,Cactuar,culinarian,58735,Karma Boomerang,5,14
37019,Cactuar,culinarian,46525,Nyx Paws,5,15
37020,Cactuar,culinarian,43984,Naiha Mewril,5,16
37021,Cactuar,culinarian,37478,Niniki Nimu,5,17
37022,Cactuar,culinarian,26457,Bekala Kisses,5,18
37023,Cactuar,culinarian,25097,Mind Gazer,5,19
37024,Cactuar,culinarian,24249,Kaoru Lightheart,5,20
37025,Cactuar,culinarian,22497,Val Kiez,5,21
37026,Cactuar,culinarian,19671,Mako Tarottail,5,22
37027,Cactuar,culinarian,18288,Hymeriaha Blossom,5,23
37028,Cactuar,culinarian,17337,Alex Belmont,5,24
37029,Cactuar,culinarian,16640,Rubedo Fox,5,25
37030,Cactuar,culinarian,16598,Koenryu Kato,5,26
37031,Cactuar,culinarian,16454,Yule Ysthiva,5,27
37032,Cactuar,culinarian,13150,V'nheangara Tia,5,28
37033,Cactuar,culinarian,13114,Raellyne Freyjadatter,5,29
37034,Cactuar,culinarian,11215,Volerra Arrelov,5,30
37035,Cactuar,culinarian,10526,Aiyu Porayaki,5,31
37036,Cactuar,culinarian,9170,Kanda Yu,5,32
37037,Cactuar,culinarian,8940,Dmitrei Drazhan,5,33
37038,Cactuar,culinarian,8855,Tea Cakes,5,34
37039,Cactuar,culinarian,8315,Chrona Ragnarok,5,35
