,world,Job,Points,Name,Day_Number,Rank
11873,Alexander,miner,26645,Slim Craft,6,72
11874,Alexander,miner,26561,Taru Ruu,6,73
11875,Alexander,miner,26507,Parfait Mignon,6,74
11876,Alexander,miner,26231,Paulette Salvador,6,75
11877,Alexander,miner,26211,Happy Clover,6,76
11878,Alexander,miner,25412,Sana Asahina,6,77
11879,Alexander,miner,24951,Hide Y'sman,6,78
11880,Alexander,miner,24389,Colon Period,6,79
11881,Alexander,miner,24294,Risky Mob,6,80
11882,Alexander,miner,24084,Mernen Forester,6,81
11883,Alexander,miner,23995,Yolu Yoluhila,6,82
11884,Alexander,miner,23658,Anemone White-merry,6,83
11885,Alexander,miner,23569,Mia Maimhov,6,84
11886,Alexander,miner,23542,An Ri-,6,85
11887,Alexander,miner,23396,Jam Toast,6,86
11888,Alexander,miner,22287,Viria Esprit,6,87
11889,Alexander,miner,22268,Yain Pannya,6,88
11890,Alexander,miner,22003,Yukimi Maru,6,89
11891,Alexander,miner,21810,Lay Ran,6,90
11892,Alexander,miner,21670,Taku Kuta,6,91
11893,Alexander,miner,21571,Izaria Colrane,6,92
11894,Alexander,miner,21414,Akari Tomori,6,93
11895,Alexander,miner,21285,Abel Applegate,6,94
11896,Alexander,miner,21277,Pino Pinoco,6,95
11897,Alexander,miner,20910,Jin Replito,6,96
11898,Alexander,miner,20902,Shian Vina,6,97
11899,Alexander,miner,20768,Poti Shiro,6,98
11900,Alexander,miner,20714,Kaoru Yagami,6,99
11901,Alexander,miner,20686,Non No,6,100
11902,Alexander,botanist,500897,Papan R'f,6,1
11903,Alexander,botanist,226636,Risuberu Rutyeran,6,2
11904,Alexander,botanist,197184,Sieg Pon,6,3
11905,Alexander,botanist,195104,Yu Sama,6,4
11906,Alexander,botanist,163970,Waka Snow,6,5
11907,Alexander,botanist,142712,Basann Jusa,6,6
11908,Alexander,botanist,120047,Tohl Klare,6,7
11909,Alexander,botanist,113490,Kni Ffks,6,8
11910,Alexander,botanist,109077,Uk Branford,6,9
11911,Alexander,botanist,93618,Ibis Ferrir,6,10
11912,Alexander,botanist,91058,Yah Maddar,6,11
11913,Alexander,botanist,84125,Garuruxu Gaooo,6,12
11914,Alexander,botanist,82713,Ditz Farel,6,13
11915,Alexander,botanist,82534,Arec Seed,6,14
11916,Alexander,botanist,72488,Nosia Chrone,6,15
11917,Alexander,botanist,71349,Kichi Waguma,6,16
11918,Alexander,botanist,63146,Sefieero Darkness,6,17
11919,Alexander,botanist,61666,Land Lak,6,18
11920,Alexander,botanist,57536,Kohano Tsuruka,6,19
11921,Alexander,botanist,57412,Nanoka Ari,6,20
11922,Alexander,botanist,56497,Kinako Cerquetti,6,21
11923,Alexander,botanist,54806,Rinari Rii,6,22
11924,Alexander,botanist,54604,Lucian White,6,23
11925,Alexander,botanist,54498,Ichizen Gimo,6,24
11926,Alexander,botanist,51587,Jupi Dragneel,6,25
11927,Alexander,botanist,51381,Rico Frosty,6,26
11928,Alexander,botanist,51272,Gimbis Herbis,6,27
11929,Alexander,botanist,50734,Terry Singspiel,6,28
11930,Alexander,botanist,50360,Ki Ryu,6,29
11931,Alexander,botanist,49574,Mizuki Kisaragi,6,30
11932,Alexander,botanist,47963,Dolce Pantotto,6,31
11933,Alexander,botanist,45775,Fuduki Hoshiduki,6,32
11934,Alexander,botanist,45747,Yohana Claris,6,33
11935,Alexander,botanist,45080,Sayahisa Hilo,6,34
11936,Alexander,botanist,44867,Laurus Nobilis,6,35
11937,Alexander,botanist,44689,Blue Mrdr,6,36
11938,Alexander,botanist,44064,Burahamu Erlon,6,37
11939,Alexander,botanist,43792,Arisa Kanzaki,6,38
11940,Alexander,botanist,43790,Silly Girl,6,39
11941,Alexander,botanist,42191,Mephisto Pheles,6,40
11942,Alexander,botanist,41903,Sora Hinomiya,6,41
11943,Alexander,botanist,41512,Maka Emon,6,42
11944,Alexander,botanist,39845,Nibi Beilschmidt,6,43
11945,Alexander,botanist,38670,Yasuo Yasuoka,6,44
11946,Alexander,botanist,37413,Lane Sepiart,6,45
11947,Alexander,botanist,35354,Licht Finsternis,6,46
11948,Alexander,botanist,34875,R- Is-a-pen,6,47
11949,Alexander,botanist,33826,Seseraji Nanaraji,6,48
11950,Alexander,botanist,33634,Viljo Saraste,6,49
11951,Alexander,botanist,32535,Gina Greco,6,50
11952,Alexander,botanist,32531,Spinel Tatenagi,6,51
11953,Alexander,botanist,31492,Lala'el Chan,6,52
11954,Alexander,botanist,30182,Melutear Qeln,6,53
11955,Alexander,botanist,28620,Hobin Klein,6,54
11956,Alexander,botanist,28249,Naomi Nanachi,6,55
11957,Alexander,botanist,28164,Temari S'uzu,6,56
11958,Alexander,botanist,28002,Tama Tuyu,6,57
11959,Alexander,botanist,27283,Serufy Mayfair,6,58
11960,Alexander,botanist,27239,Nalim Armani,6,59
11961,Alexander,botanist,27191,Nene Selenitis,6,60
11962,Alexander,botanist,27004,Lay Ran,6,61
11963,Alexander,botanist,26648,Magurono Sasimi,6,62
11964,Alexander,botanist,26336,Poly Ethylene,6,63
11965,Alexander,botanist,26087,Shelly Haibara,6,64
11966,Alexander,botanist,25907,Nuts White,6,65
11967,Alexander,botanist,25813,Mura Little,6,66
11968,Alexander,botanist,25804,Tokoma Gengy,6,67
11969,Alexander,botanist,25398,Ron Massey,6,68
11970,Alexander,botanist,25156,Paru Paru,6,69
11971,Alexander,botanist,25001,Chihaya Miyuki,6,70
11972,Alexander,botanist,24977,Monji Ready,6,71
11973,Alexander,botanist,24838,Arsenal Mirage,6,72
11974,Alexander,botanist,24597,Eden Rose,6,73
11975,Alexander,botanist,24161,Risky Mob,6,74
11976,Alexander,botanist,23863,Elna Alter,6,75
11977,Alexander,botanist,23837,Josse Underwood,6,76
11978,Alexander,botanist,22732,Rara Mensis,6,77
11979,Alexander,botanist,22610,Fubuki Bellveil,6,78
11980,Alexander,botanist,22491,Master Masteryu,6,79
11981,Alexander,botanist,21598,Sayume Nekoyama,6,80
11982,Alexander,botanist,21585,Cany Alstroemeria,6,81
11983,Alexander,botanist,21123,Happy Clover,6,82
11984,Alexander,botanist,21104,Luu Green,6,83
11985,Alexander,botanist,20992,Zara Mirror,6,84
11986,Alexander,botanist,20907,Misa Dotharl,6,85
11987,Alexander,botanist,20869,Shinamon Akasaka,6,86
11988,Alexander,botanist,20616,Jin Hurai,6,87
11989,Alexander,botanist,20468,Sora Truth,6,88
11990,Alexander,botanist,20411,Sandy Arkjoe,6,89
11991,Alexander,botanist,20368,Motoi Ajino,6,90
11992,Alexander,botanist,20288,Mit Fjme,6,91
11993,Alexander,botanist,20227,Mia Maimhov,6,92
11994,Alexander,botanist,20132,Akusu Eisias,6,93
11995,Alexander,botanist,20118,Ooryuu Ooryuu,6,94
11996,Alexander,botanist,20019,Yuzuha Block,6,95
11997,Alexander,botanist,19909,Mofu- Mofu,6,96
11998,Alexander,botanist,19680,Racoste Wanida,6,97
11999,Alexander,botanist,19538,Non No,6,98
12000,Alexander,botanist,19494,Shian Vina,6,99
12001,Alexander,botanist,19486,Rabii Tod,6,100
12002,Alexander,fisher,776442,Clare Westknight,6,1
12003,Alexander,fisher,728134,Hilo Torres,6,2
12004,Alexander,fisher,553863,Riku Sakoly,6,3
12005,Alexander,fisher,496788,Rhaplanca Afezeria,6,4
12006,Alexander,fisher,440087,Miia Perl,6,5
12007,Alexander,fisher,384822,Rainy Mirror,6,6
12008,Alexander,fisher,329125,Oto Fille,6,7
12009,Alexander,fisher,309725,Tukasa Mohu,6,8
12010,Alexander,fisher,272650,Ya-sumi Ya,6,9
12011,Alexander,fisher,225674,Cat Fish,6,10
12012,Alexander,fisher,213292,Rock Peace,6,11
12013,Alexander,fisher,195666,Aria Agnese,6,12
12014,Alexander,fisher,195645,Waffle Jerry,6,13
12015,Alexander,fisher,192307,Harel Hallelujah,6,14
12016,Alexander,fisher,179476,Raywelt Kresnik,6,15
12017,Alexander,fisher,171710,Hobereaux Till,6,16
12018,Alexander,fisher,159824,Ako Bell,6,17
12019,Alexander,fisher,155816,Caramell Miller,6,18
12020,Alexander,fisher,154291,Suku Kresnik,6,19
12021,Alexander,fisher,148149,Momo Chatoran,6,20
12022,Alexander,fisher,144847,Elie Rihm,6,21
12023,Alexander,fisher,140459,Merc Lambretta,6,22
12024,Alexander,fisher,138710,Ash Fifs,6,23
12025,Alexander,fisher,138590,Chelia Lia,6,24
12026,Alexander,fisher,124333,Meer Heinzel,6,25
12027,Alexander,fisher,115198,Shamrock Noa,6,26
12028,Alexander,fisher,112627,Toy Chan,6,27
12029,Alexander,fisher,111595,Assyy Assuy,6,28
12030,Alexander,fisher,106183,Luka Olga,6,29
12031,Alexander,fisher,105974,Umazi Pop,6,30
12032,Alexander,fisher,104185,Alal Record,6,31
12033,Alexander,fisher,102499,Garfunkel Steel,6,32
12034,Alexander,fisher,100072,Artemis Blackwidow,6,33
12035,Alexander,fisher,98071,Lu Ly,6,34
12036,Alexander,fisher,95207,Shino Grigia,6,35
12037,Alexander,fisher,93314,Sorela' Mi,6,36
12038,Alexander,fisher,91495,Mana White,6,37
12039,Alexander,fisher,90866,Euto Faceless,6,38
12040,Alexander,fisher,90237,Lille Evans,6,39
12041,Alexander,fisher,89118,Jiro Bozu,6,40
12042,Alexander,fisher,87724,Nill Minate,6,41
12043,Alexander,fisher,86906,Vese Sangio,6,42
12044,Alexander,fisher,86596,Canon Samegawa,6,43
12045,Alexander,fisher,83377,Xi Fan,6,44
12046,Alexander,fisher,82739,Klaus Springer,6,45
12047,Alexander,fisher,81360,Peko Milky,6,46
12048,Alexander,fisher,80863,Bastet Anko,6,47
12049,Alexander,fisher,80551,Sherry Sthah,6,48
12050,Alexander,fisher,80203,Yutanyan Masshigla,6,49
12051,Alexander,fisher,79359,Puro Mevius,6,50
12052,Alexander,fisher,74152,Oney Macleod,6,51
12053,Alexander,fisher,73958,Kosuke Phocidae,6,52
12054,Alexander,fisher,72311,Cashmere Elleair,6,53
12055,Alexander,fisher,70675,Melvy Florentine,6,54
12056,Alexander,fisher,70236,Selene Endymion,6,55
12057,Alexander,fisher,69417,Max Heart,6,56
12058,Alexander,fisher,68173,Os Kthunder,6,57
12059,Alexander,fisher,67864,Marie Meze,6,58
12060,Alexander,fisher,67205,Eina Stingray,6,59
12061,Alexander,fisher,65251,Mogu Tan,6,60
12062,Alexander,fisher,64604,Sena Raimu,6,61
12063,Alexander,fisher,64483,Yuka Anemone,6,62
12064,Alexander,fisher,63615,Okoto Jiru,6,63
12065,Alexander,fisher,63218,Ritu Yuel,6,64
12066,Alexander,fisher,63103,Hamu Kimi,6,65
12067,Alexander,fisher,62971,Mochi Cheese,6,66
12068,Alexander,fisher,62789,Lucky Fortune,6,67
12069,Alexander,fisher,62631,Luna Moonchild,6,68
12070,Alexander,fisher,62107,Saaaaa Rin,6,69
12071,Alexander,fisher,60771,Palna Aruma,6,70
12072,Alexander,fisher,60485,Leon Wahrheit,6,71
12073,Alexander,fisher,60447,Ritz Berry,6,72
12074,Alexander,fisher,60345,Candy Apple,6,73
12075,Alexander,fisher,59236,Veaton Berry,6,74
12076,Alexander,fisher,58714,Yoh Yamamoto,6,75
12077,Alexander,fisher,58567,Leone Dantia,6,76
12078,Alexander,fisher,57873,Jack Flancesca,6,77
12079,Alexander,fisher,57749,Azul Glason,6,78
12080,Alexander,fisher,57437,Shamrock Hourai,6,79
12081,Alexander,fisher,55378,Rio Weaver,6,80
12082,Alexander,fisher,54989,Qina'to Gumduhla,6,81
12083,Alexander,fisher,54402,Hexe Mythos,6,82
12084,Alexander,fisher,54345,Ruzta Dotharl,6,83
12085,Alexander,fisher,54152,Maru Niboshi,6,84
12086,Alexander,fisher,54090,Raine Leonhart,6,85
12087,Alexander,fisher,53729,Benimaru Puku,6,86
12088,Alexander,fisher,53437,Aille Arshes,6,87
12089,Alexander,fisher,51850,Kuringon Jin,6,88
12090,Alexander,fisher,51704,Klow Pear,6,89
12091,Alexander,fisher,51406,Yande Re,6,90
12092,Alexander,fisher,51354,Koiki Taruhi,6,91
12093,Alexander,fisher,51332,Col Meteorite,6,92
12094,Alexander,fisher,51173,Felsina Arnest,6,93
12095,Alexander,fisher,50771,Layla Forsyth,6,94
12096,Alexander,fisher,50728,Natsu Coco,6,95
12097,Alexander,fisher,50342,Takopon Takosu,6,96
12098,Alexander,fisher,49277,Sou Fukuju,6,97
12099,Alexander,fisher,49013,Rin Tsukuyomi,6,98
12100,Alexander,fisher,48182,Alma Shirley,6,99
12101,Alexander,fisher,47607,Marnie Clockett,6,100
12102,Bahamut,carpenter,861810,Hige Wing,6,1
12103,Bahamut,carpenter,559399,Walnuts Bean,6,2
12104,Bahamut,carpenter,543969,Maris Frijoles,6,3
12105,Bahamut,carpenter,500305,Chohatsu Uzao,6,4
12106,Bahamut,carpenter,464222,Vanilla Latte,6,5
12107,Bahamut,carpenter,346550,Orange Kuro,6,6
12108,Bahamut,carpenter,322993,Muroi Dwarf,6,7
12109,Bahamut,carpenter,305880,Hhhhhhhhhh Hhhhhhhhhh,6,8
12110,Bahamut,carpenter,205058,Hel Helheim,6,9
12111,Bahamut,carpenter,162845,Eule Chouette,6,10
12112,Bahamut,carpenter,104557,Lusia Aliapoh,6,11
12113,Bahamut,carpenter,102797,King Joker',6,12
12114,Bahamut,carpenter,98287,Sirasu Arubosu,6,13
12115,Bahamut,carpenter,83968,Jin Ohgi,6,14
12116,Bahamut,carpenter,53352,Lelouch Lamperouge,6,15
12117,Bahamut,carpenter,51610,Nunulu Nulu,6,16
12118,Bahamut,carpenter,51078,Michle Auriol,6,17
12119,Bahamut,carpenter,50131,Queen Sheba,6,18
12120,Bahamut,carpenter,42622,Aida Garcia,6,19
12121,Bahamut,carpenter,41901,Rin Cotton,6,20
12122,Bahamut,carpenter,38091,Limb Grass,6,21
12123,Bahamut,carpenter,37237,Sophie Sanchez,6,22
12124,Bahamut,carpenter,26846,Zen Hylar,6,23
12125,Bahamut,carpenter,25956,Toutou Rice,6,24
12126,Bahamut,carpenter,23519,Veleno Conte,6,25
12127,Bahamut,carpenter,19184,Selena Blau,6,26
12128,Bahamut,carpenter,17482,Madoka Rays,6,27
12129,Bahamut,carpenter,15360,Natus Novus,6,28
12130,Bahamut,carpenter,14596,Macochi Chiffon,6,29
12131,Bahamut,carpenter,14412,Yuu Sa,6,30
12132,Bahamut,carpenter,14292,Baron Krieg,6,31
12133,Bahamut,carpenter,13540,Cerina Honoka,6,32
12134,Bahamut,carpenter,13118,Kim Lovhusky,6,33
12135,Bahamut,carpenter,13010,Chii Crysty,6,34
12136,Bahamut,carpenter,11736,Johnniewalker Black,6,35
12137,Bahamut,carpenter,11688,Sylphya Laura,6,36
12138,Bahamut,carpenter,11111,Teitoru Maguro,6,37
12139,Bahamut,carpenter,10945,Cca Rayhua,6,38
12140,Bahamut,carpenter,10764,Sheela Alistair,6,39
12141,Bahamut,carpenter,10718,Yuz Cha,6,40
12142,Bahamut,carpenter,10550,Astaroth Ethelbert,6,41
12143,Bahamut,carpenter,10349,Mel Latour,6,42
12144,Bahamut,carpenter,9703,Reinfort Cielion,6,43
12145,Bahamut,carpenter,9579,Lucius Claudius,6,44
12146,Bahamut,carpenter,9278,Riu Wainwright,6,45
12147,Bahamut,carpenter,9240,O'ya Kata,6,46
12148,Bahamut,carpenter,9119,Quercus Alba,6,47
12149,Bahamut,carpenter,8790,Kojiro Malito,6,48
12150,Bahamut,carpenter,8522,Life Mog,6,49
12151,Bahamut,carpenter,8456,Koruri Tosho,6,50
12152,Bahamut,carpenter,8375,Edila Pytte,6,51
12153,Bahamut,carpenter,8073,Sin Vermilion,6,52
12154,Bahamut,carpenter,7589,Coro Coro,6,53
12155,Bahamut,carpenter,7530,Raraiya Arulaq,6,54
12156,Bahamut,carpenter,7366,Teo Torroja,6,55
12157,Bahamut,carpenter,7126,Khronos Noah,6,56
12158,Bahamut,carpenter,7059,Bare Heart,6,57
12159,Bahamut,carpenter,7040,Nyamo Nyamo,6,58
12160,Bahamut,carpenter,6867,Ruby Sun,6,59
12161,Bahamut,carpenter,6804,Tsubaki Blume,6,60
12162,Bahamut,carpenter,6717,Batou Buttetsu,6,61
12163,Bahamut,carpenter,6530,Oshiri Katame,6,62
12164,Bahamut,carpenter,6168,Odu Rays,6,63
12165,Bahamut,carpenter,6113,Elie Wiloh,6,64
12166,Bahamut,carpenter,6106,Eru Rondo,6,65
12167,Bahamut,carpenter,5999,Elle Ries,6,66
12168,Bahamut,carpenter,5922,Lala Ixorne,6,67
12169,Bahamut,carpenter,5872,Uris Belial,6,68
12170,Bahamut,carpenter,5777,Mahou Tukai,6,69
12171,Bahamut,carpenter,5686,Logon Dragon,6,70
12172,Bahamut,carpenter,5622,Ciapo Ciapu,6,71
12173,Bahamut,carpenter,5535,Rice Niku,6,72
12174,Bahamut,carpenter,5422,Sukuna Ainess,6,73
12175,Bahamut,carpenter,5413,Ruca Mocan,6,74
12176,Bahamut,carpenter,4999,Eswanorl Paria,6,75
12177,Bahamut,carpenter,4990,Poppy Conte,6,76
12178,Bahamut,carpenter,4912,Moco Pota,6,77
12179,Bahamut,carpenter,4628,Philine Lancelle,6,78
12180,Bahamut,carpenter,4515,Chamo Cavalry,6,79
12181,Bahamut,carpenter,4352,Wini Wilma,6,80
12182,Bahamut,carpenter,4253,Mel Nox,6,81
12183,Bahamut,carpenter,4176,Yotti Nagis,6,82
12184,Bahamut,carpenter,4106,Masao Hot-man,6,83
12185,Bahamut,carpenter,4074,Teena Rtabby,6,84
12186,Bahamut,carpenter,4019,Yoli Miroku,6,85
12187,Bahamut,carpenter,3995,Enju Oitorigari,6,86
12188,Bahamut,carpenter,3959,Rakia Ventzfelt,6,87
12189,Bahamut,carpenter,3850,A'ura Amih,6,88
12190,Bahamut,carpenter,3810,Gilgamesh Auo,6,89
12191,Bahamut,carpenter,3796,Riona Chiffon,6,90
12192,Bahamut,carpenter,3789,Seigi Right,6,91
12193,Bahamut,carpenter,3744,Yopi Gianduja,6,92
12194,Bahamut,carpenter,3733,Ku Ron,6,93
12195,Bahamut,carpenter,3720,Royni Harcourt,6,94
12196,Bahamut,carpenter,3715,Rino Ril,6,95
12197,Bahamut,carpenter,3695,Luu Kagura,6,96
12198,Bahamut,carpenter,3663,Kirara Hosi,6,97
12199,Bahamut,carpenter,3631,Yugi Valeur,6,98
12200,Bahamut,carpenter,3621,Limomo Bergamo,6,99
12201,Bahamut,carpenter,3618,Qual Citrine,6,100
12202,Bahamut,blacksmith,538982,Oyoyo Thirtyone,6,1
12203,Bahamut,blacksmith,392702,Haisting Armbrust,6,2
12204,Bahamut,blacksmith,301854,Elincia Clematis,6,3
12205,Bahamut,blacksmith,300610,Hata Sora,6,4
12206,Bahamut,blacksmith,285914,Samomo Poko,6,5
12207,Bahamut,blacksmith,281871,Haru Kisara,6,6
12208,Bahamut,blacksmith,245664,Ran Pe,6,7
12209,Bahamut,blacksmith,218977,Wini Wilma,6,8
12210,Bahamut,blacksmith,189201,Elmore Pico,6,9
12211,Bahamut,blacksmith,184880,Rinofis Philia,6,10
12212,Bahamut,blacksmith,171053,Ryu Wasabi,6,11
12213,Bahamut,blacksmith,145176,Holku Neru,6,12
12214,Bahamut,blacksmith,135388,Gussan Gussama,6,13
12215,Bahamut,blacksmith,112200,Kuroena Oscuro,6,14
12216,Bahamut,blacksmith,100087,Lelouch Lamperouge,6,15
12217,Bahamut,blacksmith,93107,Hsiu Mujuuk,6,16
12218,Bahamut,blacksmith,70893,Dai Sasazuka,6,17
12219,Bahamut,blacksmith,63629,Kuhl Epstein,6,18
12220,Bahamut,blacksmith,55404,Arcueil Brunestud,6,19
12221,Bahamut,blacksmith,54238,Sill Fiadnelsil,6,20
12222,Bahamut,blacksmith,51187,Gappoi Punch,6,21
12223,Bahamut,blacksmith,37518,Daruma Kickass,6,22
12224,Bahamut,blacksmith,31381,Mixed Powder,6,23
12225,Bahamut,blacksmith,28527,Nice Heavenly,6,24
12226,Bahamut,blacksmith,26748,Alicia Furnivall,6,25
12227,Bahamut,blacksmith,24034,Gato Chatnoir,6,26
12228,Bahamut,blacksmith,21968,Cerina Honoka,6,27
12229,Bahamut,blacksmith,19102,Blaze Levi,6,28
12230,Bahamut,blacksmith,18125,Blanhaerz Wastwebbsyn,6,29
12231,Bahamut,blacksmith,17248,Michle Auriol,6,30
12232,Bahamut,blacksmith,16893,Anubis Alter,6,31
12233,Bahamut,blacksmith,15333,Seimei Amenomiya,6,32
12234,Bahamut,blacksmith,14726,Emina Reed,6,33
12235,Bahamut,blacksmith,14578,Leo Balzer,6,34
12236,Bahamut,blacksmith,11761,Buena Vista,6,35
12237,Bahamut,blacksmith,11065,Genn Greymane,6,36
12238,Bahamut,blacksmith,10509,Ruhul Sufol,6,37
12239,Bahamut,blacksmith,10477,Shellyvia Yukito,6,38
12240,Bahamut,blacksmith,10467,Dolphine Mevius,6,39
12241,Bahamut,blacksmith,10151,Alcadia Destin,6,40
12242,Bahamut,blacksmith,10042,Mel Latour,6,41
12243,Bahamut,blacksmith,9970,Tsukiyomi Rhea,6,42
12244,Bahamut,blacksmith,9702,Akua Fujiwara,6,43
12245,Bahamut,blacksmith,9093,Yotti Nagis,6,44
12246,Bahamut,blacksmith,8623,Okan Big,6,45
12247,Bahamut,blacksmith,8532,Mochio Monyomonyo,6,46
12248,Bahamut,blacksmith,8287,Electric Feather,6,47
12249,Bahamut,blacksmith,7743,Minium Cinnabar,6,48
12250,Bahamut,blacksmith,7334,Tuna Corn,6,49
12251,Bahamut,blacksmith,7020,Aoi Yaegaki,6,50
12252,Bahamut,blacksmith,5940,Bare Heart,6,51
12253,Bahamut,blacksmith,5838,Syakuyaku Mizuhiki,6,52
12254,Bahamut,blacksmith,5807,Fullarmor Vii-viii-i,6,53
12255,Bahamut,blacksmith,5778,Kisa Geist,6,54
12256,Bahamut,blacksmith,5705,Kikitsu Kitsu,6,55
12257,Bahamut,blacksmith,5619,Tsubaki Heartfilia,6,56
12258,Bahamut,blacksmith,5461,Soul Evance,6,57
12259,Bahamut,blacksmith,5327,Nekota Tothor,6,58
12260,Bahamut,blacksmith,5101,Lucy Amorbuffer,6,59
12261,Bahamut,blacksmith,5010,Sasane Yuki,6,60
12262,Bahamut,blacksmith,4955,Sahara Sabaku,6,61
12263,Bahamut,blacksmith,4938,Smoky Thrill,6,62
12264,Bahamut,blacksmith,4837,Popura Popura,6,63
12265,Bahamut,blacksmith,4757,Syaron Konon,6,64
12266,Bahamut,blacksmith,4741,Hauru Metaru,6,65
12267,Bahamut,blacksmith,4648,Mahiro Suzushiro,6,66
12268,Bahamut,blacksmith,4506,Shiyururion Sceptre,6,67
12269,Bahamut,blacksmith,4500,Gloria Florenberg,6,68
12270,Bahamut,blacksmith,4272,Hooah Moat,6,69
12271,Bahamut,blacksmith,4128,Ndin Ndin,6,70
12272,Bahamut,blacksmith,4128,Wolf Link,6,71
12273,Bahamut,blacksmith,4103,Dante West,6,72
12274,Bahamut,blacksmith,4101,Poppy Conte,6,73
12275,Bahamut,blacksmith,3990,Noa Lask,6,74
12276,Bahamut,blacksmith,3909,Rin Evikani,6,75
12277,Bahamut,blacksmith,3823,Amelia Isomalt,6,76
12278,Bahamut,blacksmith,3749,Omusubi Yama,6,77
12279,Bahamut,blacksmith,3742,Suko Jee,6,78
12280,Bahamut,blacksmith,3613,Marco Pagot',6,79
12281,Bahamut,blacksmith,3597,Azure Crescent,6,80
12282,Bahamut,blacksmith,3583,Millay Aliapoh,6,81
12283,Bahamut,blacksmith,3491,Yuji Nkjm,6,82
12284,Bahamut,blacksmith,3394,Ashita Mata,6,83
12285,Bahamut,blacksmith,3353,Nil Mello,6,84
12286,Bahamut,blacksmith,3300,Milk Nash,6,85
12287,Bahamut,blacksmith,3116,Supipi Maru,6,86
12288,Bahamut,blacksmith,3086,Nekorin Kag,6,87
12289,Bahamut,blacksmith,3083,Adobe Photoshop,6,88
12290,Bahamut,blacksmith,3031,Kanbe Kurosaki,6,89
12291,Bahamut,blacksmith,3000,Marron Ruby,6,90
12292,Bahamut,blacksmith,2893,Minmi Jr,6,91
12293,Bahamut,blacksmith,2838,Rudorado Kuroka,6,92
12294,Bahamut,blacksmith,2765,Lala Dalmasca,6,93
12295,Bahamut,blacksmith,2705,Nozomu Setoki,6,94
12296,Bahamut,blacksmith,2657,Barca Campnou,6,95
12297,Bahamut,blacksmith,2641,Berylhildr Lirkalla,6,96
12298,Bahamut,blacksmith,2606,Chileen Asta,6,97
12299,Bahamut,blacksmith,2474,Mhira Ghaldaani,6,98
12300,Bahamut,blacksmith,2371,Reinhard Claude,6,99
12301,Bahamut,blacksmith,2355,Rexel Kevin,6,100
12302,Bahamut,armorer,713449,Lelouch Lamperouge,6,1
12303,Bahamut,armorer,500539,Buena Vista,6,2
12304,Bahamut,armorer,407036,Feenal Luclet,6,3
12305,Bahamut,armorer,241108,Kyanos Mewnos,6,4
12306,Bahamut,armorer,212394,Zemmon Tyger,6,5
12307,Bahamut,armorer,205209,Asia Celiy,6,6
12308,Bahamut,armorer,187153,Merlin Rosenkreutz,6,7
12309,Bahamut,armorer,172039,Azz Maxwell,6,8
12310,Bahamut,armorer,112238,Macyu Nyao,6,9
12311,Bahamut,armorer,109270,Boome Ran,6,10
12312,Bahamut,armorer,91416,Qina Regulus,6,11
12313,Bahamut,armorer,80925,Kate Bush,6,12
12314,Bahamut,armorer,79328,Chohatsu Uzao,6,13
12315,Bahamut,armorer,69000,Nunnally Fair,6,14
12316,Bahamut,armorer,60611,Sigurd Thialfi,6,15
12317,Bahamut,armorer,58454,Louis Cavaliere,6,16
12318,Bahamut,armorer,52164,You Alies,6,17
12319,Bahamut,armorer,51025,Gumeco Zhwan,6,18
12320,Bahamut,armorer,48780,Rabbitbite Rabbitg,6,19
12321,Bahamut,armorer,43078,Lon Lon,6,20
12322,Bahamut,armorer,38502,Suzushina Zushino,6,21
12323,Bahamut,armorer,35450,On Haruneko,6,22
12324,Bahamut,armorer,34389,Tiffany Quin,6,23
12325,Bahamut,armorer,32327,Totanoro Daraha,6,24
12326,Bahamut,armorer,29911,Shiapon Shiashiayo,6,25
12327,Bahamut,armorer,29631,Rick Sick,6,26
12328,Bahamut,armorer,29278,Neko Midori,6,27
12329,Bahamut,armorer,28312,Mikotish Maria,6,28
12330,Bahamut,armorer,28299,Wonder Servant,6,29
12331,Bahamut,armorer,23958,Rin Pon,6,30
12332,Bahamut,armorer,23849,Tokugawa Ieyasu,6,31
12333,Bahamut,armorer,22664,Rinonn Shimuvi,6,32
12334,Bahamut,armorer,20850,Forest Strix,6,33
12335,Bahamut,armorer,17614,Eddie Mondlicht,6,34
12336,Bahamut,armorer,17492,Kikitsu Kitsu,6,35
12337,Bahamut,armorer,17483,Michle Auriol,6,36
12338,Bahamut,armorer,16157,Maru Tyatya,6,37
12339,Bahamut,armorer,15326,Vvc Arkira,6,38
12340,Bahamut,armorer,13697,Marl Muffet,6,39
12341,Bahamut,armorer,13684,Nyaxoo Kw,6,40
12342,Bahamut,armorer,13665,Gemma Tea,6,41
12343,Bahamut,armorer,13565,Chibi Nyan,6,42
12344,Bahamut,armorer,13221,Hetoshi Deikun,6,43
12345,Bahamut,armorer,13111,Karaon Carbon,6,44
12346,Bahamut,armorer,13008,Lico Riko,6,45
12347,Bahamut,armorer,12660,Necota Girgliez,6,46
12348,Bahamut,armorer,11899,Poppy Conte,6,47
12349,Bahamut,armorer,11048,Suo Suo,6,48
12350,Bahamut,armorer,10823,Mel Latour,6,49
12351,Bahamut,armorer,10793,Bean Paste,6,50
12352,Bahamut,armorer,10710,Chiaki Ashfield,6,51
12353,Bahamut,armorer,10600,Sinryu Rivia,6,52
12354,Bahamut,armorer,10494,Myu Noah,6,53
